0	1470.000000	297.000000
1	35959534.000000	13496.000000
2	74569173.000000	10496.000000
3	80982757.000000	6623.000000
4	102663984.000000	82.000000
5	99388327.000000	50.000000
6	79133333.000000	91.000000
7	95976852.000000	71.000000
8	99664941.000000	96.000000
9	79511970.000000	82.000000
10	102999357.000000	66.000000
11	87201988.000000	69.000000
12	92605329.000000	47.000000
13	97303184.000000	70.000000
14	85423803.000000	68.000000
15	105675726.000000	94.000000
16	69882913.000000	207.000000
17	73351837.000000	342.000000
18	106099766.000000	89.000000
19	89051124.000000	64.000000
20	94924057.000000	95.000000
21	101711395.000000	68.000000
22	87802346.000000	50.000000
23	103281827.000000	99.000000
24	96072117.000000	70.000000
25	89222723.000000	66.000000
26	108307997.000000	92.000000
27	89272188.000000	63.000000
28	94246502.000000	48.000000
29	101119888.000000	62.000000
30	87697316.000000	84.000000
31	103070434.000000	94.000000
32	92770778.000000	86.000000
33	84980781.000000	114.000000
34	110384269.000000	102.000000
35	84843849.000000	110.000000
36	94740635.000000	93.000000
37	104173180.000000	53.000000
38	89931793.000000	94.000000
39	103130851.000000	73.000000
40	97944975.000000	77.000000
41	88255371.000000	107.000000
42	102458115.000000	70.000000
43	93392449.000000	95.000000
44	88680437.000000	99.000000
45	105542609.000000	91.000000
46	91458893.000000	87.000000
47	100569783.000000	96.000000
48	96070798.000000	76.000000
49	92699377.000000	59.000000
50	104570904.000000	89.000000
51	93521592.000000	97.000000
52	92670829.000000	76.000000
53	107941726.000000	95.000000
54	89436765.000000	44.000000
55	102405721.000000	109.000000
56	95175176.000000	75.000000
57	90098848.000000	77.000000
58	105131843.000000	64.000000
59	90949666.000000	112.000000
60	82463289.000000	75.000000
61	108809884.000000	76.000000
62	90667949.000000	73.000000
63	96914726.000000	56.000000
64	101453904.000000	37.000000
65	88603665.000000	66.000000
66	101982280.000000	53.000000
67	93108434.000000	81.000000
68	87237653.000000	60.000000
69	107483311.000000	75.000000
70	87118389.000000	71.000000
71	91708603.000000	55.000000
72	105109543.000000	73.000000
73	85882915.000000	76.000000
74	107190191.000000	56.000000
75	101928006.000000	58.000000
76	82028820.000000	50.000000
77	102338283.000000	78.000000
78	91811664.000000	55.000000
79	88155292.000000	86.000000
80	108964364.000000	97.000000
81	89447977.000000	56.000000
82	89050593.000000	57.000000
83	107185033.000000	66.000000
84	86281120.000000	68.000000
85	105766941.000000	63.000000
86	104427149.000000	66.000000
87	87120262.000000	82.000000
88	107140975.000000	57.000000
89	104657763.000000	98.000000
90	88436749.000000	86.000000
91	100142804.000000	93.000000
92	97888004.000000	72.000000
93	49655256.000000	3993.000000
94	70400595.000000	13371.000000
95	67339354.000000	13842.000000
96	91059724.000000	933.000000
97	102778556.000000	100.000000
98	86887282.000000	95.000000
99	102070557.000000	72.000000
100	97761205.000000	82.000000
101	86643117.000000	54.000000
102	109187317.000000	80.000000
103	88791339.000000	55.000000
104	93440791.000000	74.000000
105	104994564.000000	79.000000
106	86917460.000000	78.000000
107	100615044.000000	72.000000
108	98648922.000000	54.000000
109	87975551.000000	47.000000
110	109815253.000000	84.000000
111	91682943.000000	72.000000
112	96706389.000000	75.000000
113	107779343.000000	85.000000
114	88233420.000000	85.000000
115	107000193.000000	104.000000
116	96252920.000000	103.000000
117	91432489.000000	64.000000
118	107958950.000000	96.000000
119	93564947.000000	89.000000
120	93833279.000000	81.000000
121	107118489.000000	87.000000
122	91243420.000000	62.000000
123	107018229.000000	109.000000
124	100389789.000000	78.000000
125	91391319.000000	69.000000
126	107346073.000000	106.000000
127	90847606.000000	88.000000
128	95663771.000000	101.000000
129	102344284.000000	123.000000
130	82187758.000000	134.000000
131	100987601.000000	163.000000
132	90563056.000000	151.000000
133	85408334.000000	93.000000
134	107096271.000000	108.000000
135	92681890.000000	86.000000
136	92676613.000000	121.000000
137	107569364.000000	89.000000
138	92771025.000000	99.000000
139	104850212.000000	97.000000
140	93862069.000000	62.000000
141	94063892.000000	78.000000
142	107800509.000000	127.000000
143	88216841.000000	98.000000
144	98499659.000000	102.000000
145	100330539.000000	108.000000
146	87882040.000000	98.000000
147	103850064.000000	75.000000
148	90908968.000000	88.000000
149	92547055.000000	105.000000
150	104197191.000000	69.000000
151	92513705.000000	78.000000
